fl,fi,L,p_any,expected_n_civ
0.041246263829013564,0.0004124626382901352,1000000.0,2.7289626045701176e-05,2.728999841404516e-05
0.05878016072274912,0.0004124626382901352,1000000.0,3.889029336578975e-05,3.8891049612420296e-05
0.08376776400682924,0.0004124626382901352,1000000.0,5.5422202787425157e-05,5.5423738653546587e-05
0.11937766417144383,0.0004124626382901352,1000000.0,7.898139876039156e-05,7.89845179533448e-05
0.17012542798525893,0.0004124626382901352,1000000.0,0.00011255471269489004,0.00011256104744790663
0.24244620170823308,0.0004124626382901352,1000000.0,0.00016039818413371432,0.00016041104929011434
0.34551072945922184,0.0004124626382901352,1000000.0,0.00022857608721038591,0.00022860221468944746
0.49238826317067413,0.0004124626382901352,1000000.0,0.0003257285655523523,0.00032578162659111106
0.7017038286703837,0.0004124626382901352,1000000.0,0.00046416450836628265,0.00046427226599064705
1.0,0.0004124626382901352,1000000.0,0.0006614168135483656,0.000661635646010894
1e-06,0.0005878016072274912,1000000.0,9.428987590709426e-10,9.42898725897774e-10
1.4251026703029992e-06,0.0005878016072274912,1000000.0,1.3437274626326712e-09,1.3437274921022132e-09
2.030917620904735e-06,0.0005878016072274912,1000000.0,1.91494964330019e-09,1.9149496371544126e-09
2.894266124716752e-06,0.0005878016072274912,1000000.0,2.728999803913723e-09,2.728999841404513e-09
4.124626382901348e-06,0.0005878016072274912,1000000.0,3.889104926990683e-09,3.8891049612420244e-09
5.878016072274912e-06,0.0005878016072274912,1000000.0,5.542373893163699e-09,5.542373865354653e-09
8.376776400682924e-06,0.0005878016072274912,1000000.0,7.898451781507276e-09,7.89845179533447e-09
1.1937766417144358e-05,0.0005878016072274912,1000000.0,1.1256104714973958e-08,1.1256104744790651e-08
1.7012542798525893e-05,0.0005878016072274912,1000000.0,1.6041104777819726e-08,1.6041104929011414e-08
2.424462017082331e-05,0.0005878016072274912,1000000.0,2.2860221160492245e-08,2.2860221468944775e-08
3.455107294592218e-05,0.0005878016072274912,1000000.0,3.2578162167951064e-08,3.257816265911107e-08
4.9238826317067415e-05,0.0005878016072274912,1000000.0,4.64272255085163e-08,4.6427226599064656e-08
7.017038286703837e-05,0.0005878016072274912,1000000.0,6.616356240662924e-08,6.616356460108947e-08
0.0001,0.0005878016072274912,1000000.0,9.428986813553308e-08,9.42898725897774e-08
0.00014251026703029993,0.0005878016072274912,1000000.0,1.3437274015704048e-07,1.3437274921022135e-07
0.00020309176209047368,0.0005878016072274912,1000000.0,1.9149494534520528e-07,1.9149496371544146e-07
0.0002894266124716752,0.0005878016072274912,1000000.0,2.7289994686263697e-07,2.728999841404513e-07
0.0004124626382901352,0.0005878016072274912,1000000.0,3.889104205345717e-07,3.8891049612420293e-07
0.0005878016072274912,0.0005878016072274912,1000000.0,5.54237232996968e-07,5.542373865354651e-07
0.0008376776400682924,0.0005878016072274912,1000000.0,7.898448676213476e-07,7.898451795334471e-07
0.001193776641714437,0.0005878016072274912,1000000.0,1.1256098410017401e-06,1.125610474479066e-06
0.0017012542798525892,0.0005878016072274912,1000000.0,1.6041092063545648e-06,1.6041104929011412e-06
0.002424462017082331,0.0005878016072274912,1000000.0,2.286019534003536e-06,2.286022146894477e-06
0.003455107294592222,0.0005878016072274912,1000000.0,3.257810959222951e-06,3.257816265911112e-06
0.004923882631706742,0.0005878016072274912,1000000.0,4.642711882496542e-06,4.642722659906466e-06
0.00701703828670383,0.0005878016072274912,1000000.0,6.616334572107085e-06,6.616356460108939e-06
0.01,0.0005878016072274912,1000000.0,9.428942806199991e-06,9.428987258977739e-06
0.014251026703029992,0.0005878016072274912,1000000.0,1.3437184641307276e-05,1.3437274921022134e-05
0.02030917620904739,0.0005878016072274912,1000000.0,1.9149313021271652e-05,1.9149496371544164e-05
0.028942661247167517,0.0005878016072274912,1000000.0,2.7289626045701176e-05,2.7289998414045137e-05
0.041246263829013564,0.0005878016072274912,1000000.0,3.889029336578975e-05,3.889104961242033e-05
0.05878016072274912,0.0005878016072274912,1000000.0,5.5422202787425157e-05,5.5423738653546526e-05
0.08376776400682924,0.0005878016072274912,1000000.0,7.898139876039156e-05,7.898451795334471e-05
0.11937766417144383,0.0005878016072274912,1000000.0,0.00011255471269489004,0.00011256104744790675
0.17012542798525893,0.0005878016072274912,1000000.0,0.00016039818413371432,0.00016041104929011415
0.24244620170823308,0.0005878016072274912,1000000.0,0.00022857608721038591,0.00022860221468944767
0.34551072945922184,0.0005878016072274912,1000000.0,0.0003257285655523523,0.00032578162659111073
0.49238826317067413,0.0005878016072274912,1000000.0,0.00046416450836628265,0.00046427226599064645
0.7017038286703837,0.0005878016072274912,1000000.0,0.0006614168135483656,0.0006616356460108948
1.0,0.0005878016072274912,1000000.0,0.00094245433685336,0.0009428987258977741
1e-06,0.0008376776400682924,1000000.0,1.3437274626326712e-09,1.3437274921022136e-09
1.4251026703029992e-06,0.0008376776400682924,1000000.0,1.91494964330019e-09,1.9149496371544167e-09
2.030917620904735e-06,0.0008376776400682924,1000000.0,2.728999803913723e-09,2.728999841404513e-09
2.894266124716752e-06,0.0008376776400682924,1000000.0,3.889104926990683e-09,3.889104961242034e-09
4.124626382901348e-06,0.0008376776400682924,1000000.0,5.542373893163699e-09,5.542373865354652e-09
5.878016072274912e-06,0.0008376776400682924,1000000.0,7.898451781507276e-09,7.89845179533447e-09
8.376776400682924e-06,0.0008376776400682924,1000000.0,1.1256104714973958e-08,1.125610474479067e-08
1.1937766417144358e-05,0.0008376776400682924,1000000.0,1.6041104777819726e-08,1.6041104929011414e-08
1.7012542798525893e-05,0.0008376776400682924,1000000.0,2.2860221160492245e-08,2.2860221468944775e-08
2.424462017082331e-05,0.0008376776400682924,1000000.0,3.2578162167951064e-08,3.2578162659111145e-08
3.455107294592218e-05,0.0008376776400682924,1000000.0,4.64272255085163e-08,4.642722659906464e-08
4.9238826317067415e-05,0.0008376776400682924,1000000.0,6.616356240662924e-08,6.616356460108947e-08
7.017038286703837e-05,0.0008376776400682924,1000000.0,9.428986813553308e-08,9.42898725897776e-08
0.0001,0.0008376776400682924,1000000.0,1.3437274015704048e-07,1.3437274921022135e-07
0.00014251026703029993,0.0008376776400682924,1000000.0,1.9149494534520528e-07,1.914949637154417e-07
0.00020309176209047368,0.0008376776400682924,1000000.0,2.7289994686263697e-07,2.7289998414045157e-07
0.0002894266124716752,0.0008376776400682924,1000000.0,3.889104205345717e-07,3.889104961242033e-07
0.0004124626382901352,0.0008376776400682924,1000000.0,5.54237232996968e-07,5.542373865354659e-07
0.0005878016072274912,0.0008376776400682924,1000000.0,7.898448676213476e-07,7.898451795334471e-07
0.0008376776400682924,0.0008376776400682924,1000000.0,1.1256098410017401e-06,1.1256104744790674e-06
0.001193776641714437,0.0008376776400682924,1000000.0,1.6041092063545648e-06,1.6041104929011429e-06
0.0017012542798525892,0.0008376776400682924,1000000.0,2.286019534003536e-06,2.286022146894477e-06
0.002424462017082331,0.0008376776400682924,1000000.0,3.257810959222951e-06,3.2578162659111144e-06
0.003455107294592222,0.0008376776400682924,1000000.0,4.642711882496542e-06,4.6427226599064715e-06
0.004923882631706742,0.0008376776400682924,1000000.0,6.616334572107085e-06,6.616356460108948e-06
0.00701703828670383,0.0008376776400682924,1000000.0,9.428942806199991e-06,9.42898725897775e-06
0.01,0.0008376776400682924,1000000.0,1.3437184641307276e-05,1.3437274921022134e-05
0.014251026703029992,0.0008376776400682924,1000000.0,1.9149313021271652e-05,1.9149496371544168e-05
0.02030917620904739,0.0008376776400682924,1000000.0,2.7289626045701176e-05,2.7289998414045188e-05
0.028942661247167517,0.0008376776400682924,1000000.0,3.889029336578975e-05,3.889104961242033e-05
0.041246263829013564,0.0008376776400682924,1000000.0,5.5422202787425157e-05,5.542373865354664e-05
0.05878016072274912,0.0008376776400682924,1000000.0,7.898139876039156e-05,7.898451795334471e-05
0.08376776400682924,0.0008376776400682924,1000000.0,0.00011255471269489004,0.00011256104744790674
0.11937766417144383,0.0008376776400682924,1000000.0,0.00016039818413371432,0.0001604110492901145
0.17012542798525893,0.0008376776400682924,1000000.0,0.00022857608721038591,0.00022860221468944773
0.24244620170823308,0.0008376776400682924,1000000.0,0.0003257285655523523,0.00032578162659111144
0.34551072945922184,0.0008376776400682924,1000000.0,0.00046416450836628265,0.00046427226599064656
0.49238826317067413,0.0008376776400682924,1000000.0,0.0006614168135483656,0.0006616356460108947
0.7017038286703837,0.0008376776400682924,1000000.0,0.00094245433685336,0.0009428987258977761
1.0,0.0008376776400682924,1000000.0,0.0013428250951151854,0.0013437274921022137
1e-06,0.001193776641714437,1000000.0,1.91494964330019e-09,1.9149496371544143e-09
1.4251026703029992e-06,0.001193776641714437,1000000.0,2.728999803913723e-09,2.7289998414045156e-09
2.030917620904735e-06,0.001193776641714437,1000000.0,3.889104926990683e-09,3.8891049612420286e-09
2.894266124716752e-06,0.001193776641714437,1000000.0,5.542373893163699e-09,5.542373865354659e-09
4.124626382901348e-06,0.001193776641714437,1000000.0,7.898451781507276e-09,7.898451795334462e-09
5.878016072274912e-06,0.001193776641714437,1000000.0,1.1256104714973958e-08,1.1256104744790664e-08
8.376776400682924e-06,0.001193776641714437,1000000.0,1.6041104777819726e-08,1.6041104929011428e-08
1.1937766417144358e-05,0.001193776641714437,1000000.0,2.2860221160492245e-08,2.2860221468944748e-08
1.7012542798525893e-05,0.001193776641714437,1000000.0,3.2578162167951064e-08,3.257816265911111e-08
2.424462017082331e-05,0.001193776641714437,1000000.0,4.64272255085163e-08,4.64272265990647e-08
3.455107294592218e-05,0.001193776641714437,1000000.0,6.616356240662924e-08,6.616356460108939e-08
4.9238826317067415e-05,0.001193776641714437,1000000.0,9.428986813553308e-08,9.428987258977752e-08
7.017038286703837e-05,0.001193776641714437,1000000.0,1.3437274015704048e-07,1.343727492102215e-07
0.0001,0.001193776641714437,1000000.0,1.9149494534520528e-07,1.9149496371544146e-07
0.00014251026703029993,0.001193776641714437,1000000.0,2.7289994686263697e-07,2.728999841404517e-07
0.00020309176209047368,0.001193776641714437,1000000.0,3.889104205345717e-07,3.889104961242033e-07
0.0002894266124716752,0.001193776641714437,1000000.0,5.54237232996968e-07,5.542373865354659e-07
0.0004124626382901352,0.001193776641714437,1000000.0,7.898448676213476e-07,7.898451795334471e-07
0.0005878016072274912,0.001193776641714437,1000000.0,1.1256098410017401e-06,1.125610474479066e-06
0.0008376776400682924,0.001193776641714437,1000000.0,1.6041092063545648e-06,1.6041104929011429e-06
0.001193776641714437,0.001193776641714437,1000000.0,2.286019534003536e-06,2.286022146894477e-06
0.0017012542798525892,0.001193776641714437,1000000.0,3.257810959222951e-06,3.2578162659111106e-06
0.002424462017082331,0.001193776641714437,1000000.0,4.642711882496542e-06,4.64272265990647e-06
0.003455107294592222,0.001193776641714437,1000000.0,6.616334572107085e-06,6.616356460108948e-06
0.004923882631706742,0.001193776641714437,1000000.0,9.428942806199991e-06,9.42898725897775e-06
0.00701703828670383,0.001193776641714437,1000000.0,1.3437184641307276e-05,1.3437274921022134e-05
0.01,0.001193776641714437,1000000.0,1.9149313021271652e-05,1.9149496371544147e-05
0.014251026703029992,0.001193776641714437,1000000.0,2.7289626045701176e-05,2.728999841404516e-05
0.02030917620904739,0.001193776641714437,1000000.0,3.889029336578975e-05,3.8891049612420364e-05
0.028942661247167517,0.001193776641714437,1000000.0,5.5422202787425157e-05,5.5423738653546587e-05
0.041246263829013564,0.001193776641714437,1000000.0,7.898139876039156e-05,7.89845179533448e-05
0.05878016072274912,0.001193776641714437,1000000.0,0.00011255471269489004,0.00011256104744790663
0.08376776400682924,0.001193776641714437,1000000.0,0.00016039818413371432,0.00016041104929011434
0.11937766417144383,0.001193776641714437,1000000.0,0.00022857608721038591,0.00022860221468944797
0.17012542798525893,0.001193776641714437,1000000.0,0.0003257285655523523,0.00032578162659111106
0.24244620170823308,0.001193776641714437,1000000.0,0.00046416450836628265,0.00046427226599064705
0.34551072945922184,0.001193776641714437,1000000.0,0.0006614168135483656,0.000661635646010894
0.49238826317067413,0.001193776641714437,1000000.0,0.00094245433685336,0.0009428987258977749
0.7017038286703837,0.001193776641714437,1000000.0,0.0013428250951151854,0.001343727492102215
1.0,0.001193776641714437,1000000.0,0.0019131172920423545,0.0019149496371544147
1e-06,0.0017012542798525892,1000000.0,2.728999803913723e-09,2.728999841404513e-09
1.4251026703029992e-06,0.0017012542798525892,1000000.0,3.889104926990683e-09,3.889104961242033e-09
2.030917620904735e-06,0.0017012542798525892,1000000.0,5.542373893163699e-09,5.542373865354652e-09
2.894266124716752e-06,0.0017012542798525892,1000000.0,7.898451781507276e-09,7.898451795334472e-09
4.124626382901348e-06,0.0017012542798525892,1000000.0,1.1256104714973958e-08,1.125610474479065e-08
5.878016072274912e-06,0.0017012542798525892,1000000.0,1.6041104777819726e-08,1.6041104929011414e-08
8.376776400682924e-06,0.0017012542798525892,1000000.0,2.2860221160492245e-08,2.2860221468944768e-08
1.1937766417144358e-05,0.0017012542798525892,1000000.0,3.2578162167951064e-08,3.257816265911108e-08
1.7012542798525893e-05,0.0017012542798525892,1000000.0,4.64272255085163e-08,4.642722659906466e-08
2.424462017082331e-05,0.0017012542798525892,1000000.0,6.616356240662924e-08,6.616356460108947e-08
3.455107294592218e-05,0.0017012542798525892,1000000.0,9.428986813553308e-08,9.42898725897774e-08
4.9238826317067415e-05,0.0017012542798525892,1000000.0,1.3437274015704048e-07,1.3437274921022135e-07
7.017038286703837e-05,0.0017012542798525892,1000000.0,1.9149494534520528e-07,1.914949637154417e-07
0.0001,0.0017012542798525892,1000000.0,2.7289994686263697e-07,2.7289998414045136e-07
0.00014251026703029993,0.0017012542798525892,1000000.0,3.889104205345717e-07,3.889104961242034e-07
0.00020309176209047368,0.0017012542798525892,1000000.0,5.54237232996968e-07,5.542373865354659e-07
0.0002894266124716752,0.0017012542798525892,1000000.0,7.898448676213476e-07,7.898451795334471e-07
0.0004124626382901352,0.0017012542798525892,1000000.0,1.1256098410017401e-06,1.1256104744790661e-06
0.0005878016072274912,0.0017012542798525892,1000000.0,1.6041092063545648e-06,1.6041104929011412e-06
0.0008376776400682924,0.0017012542798525892,1000000.0,2.286019534003536e-06,2.2860221468944773e-06
0.001193776641714437,0.0017012542798525892,1000000.0,3.257810959222951e-06,3.2578162659111106e-06
0.0017012542798525892,0.0017012542798525892,1000000.0,4.642711882496542e-06,4.642722659906466e-06
0.002424462017082331,0.0017012542798525892,1000000.0,6.616334572107085e-06,6.616356460108948e-06
0.003455107294592222,0.0017012542798525892,1000000.0,9.428942806199991e-06,9.42898725897775e-06
0.004923882631706742,0.0017012542798525892,1000000.0,1.3437184641307276e-05,1.3437274921022137e-05
0.00701703828670383,0.0017012542798525892,1000000.0,1.9149313021271652e-05,1.914949637154415e-05
0.01,0.0017012542798525892,1000000.0,2.7289626045701176e-05,2.7289998414045137e-05
0.014251026703029992,0.0017012542798525892,1000000.0,3.889029336578975e-05,3.889104961242033e-05
0.02030917620904739,0.0017012542798525892,1000000.0,5.5422202787425157e-05,5.5423738653546634e-05
0.028942661247167517,0.0017012542798525892,1000000.0,7.898139876039156e-05,7.898451795334471e-05
0.041246263829013564,0.0017012542798525892,1000000.0,0.00011255471269489004,0.00011256104744790674
0.05878016072274912,0.0017012542798525892,1000000.0,0.00016039818413371432,0.00016041104929011415
0.08376776400682924,0.0017012542798525892,1000000.0,0.00022857608721038591,0.00022860221468944773
0.11937766417144383,0.0017012542798525892,1000000.0,0.0003257285655523523,0.0003257816265911115
0.17012542798525893,0.0017012542798525892,1000000.0,0.00046416450836628265,0.0004642722659906466
0.24244620170823308,0.0017012542798525892,1000000.0,0.0006614168135483656,0.0006616356460108948
0.34551072945922184,0.0017012542798525892,1000000.0,0.00094245433685336,0.0009428987258977741
0.49238826317067413,0.0017012542798525892,1000000.0,0.0013428250951151854,0.0013437274921022134
0.7017038286703837,0.0017012542798525892,1000000.0,0.0019131172920423545,0.001914949637154417
1.0,0.0017012542798525892,1000000.0,0.0027252795086863957,0.002728999841404513
1e-06,0.002424462017082331,1000000.0,3.889104926990683e-09,3.889104961242033e-09
1.4251026703029992e-06,0.002424462017082331,1000000.0,5.542373893163699e-09,5.5423738653546635e-09
2.030917620904735e-06,0.002424462017082331,1000000.0,7.898451781507276e-09,7.89845179533447e-09
2.894266124716752e-06,0.002424462017082331,1000000.0,1.1256104714973958e-08,1.1256104744790676e-08
4.124626382901348e-06,0.002424462017082331,1000000.0,1.6041104777819726e-08,1.6041104929011414e-08
5.878016072274912e-06,0.002424462017082331,1000000.0,2.2860221160492245e-08,2.2860221468944775e-08
8.376776400682924e-06,0.002424462017082331,1000000.0,3.2578162167951064e-08,3.257816265911114e-08
1.1937766417144358e-05,0.002424462017082331,1000000.0,4.64272255085163e-08,4.6427226599064656e-08
1.7012542798525893e-05,0.002424462017082331,1000000.0,6.616356240662924e-08,6.61635646010895e-08
2.424462017082331e-05,0.002424462017082331,1000000.0,9.428986813553308e-08,9.428987258977762e-08
3.455107294592218e-05,0.002424462017082331,1000000.0,1.3437274015704048e-07,1.3437274921022135e-07
4.9238826317067415e-05,0.002424462017082331,1000000.0,1.9149494534520528e-07,1.914949637154417e-07
7.017038286703837e-05,0.002424462017082331,1000000.0,2.7289994686263697e-07,2.728999841404519e-07
0.0001,0.002424462017082331,1000000.0,3.889104205345717e-07,3.889104961242033e-07
0.00014251026703029993,0.002424462017082331,1000000.0,5.54237232996968e-07,5.542373865354665e-07
0.00020309176209047368,0.002424462017082331,1000000.0,7.898448676213476e-07,7.898451795334479e-07
0.0002894266124716752,0.002424462017082331,1000000.0,1.1256098410017401e-06,1.1256104744790672e-06
0.0004124626382901352,0.002424462017082331,1000000.0,1.6041092063545648e-06,1.6041104929011433e-06
0.0005878016072274912,0.002424462017082331,1000000.0,2.286019534003536e-06,2.286022146894477e-06
0.0008376776400682924,0.002424462017082331,1000000.0,3.257810959222951e-06,3.2578162659111144e-06
0.001193776641714437,0.002424462017082331,1000000.0,4.642711882496542e-06,4.64272265990647e-06
0.0017012542798525892,0.002424462017082331,1000000.0,6.616334572107085e-06,6.616356460108946e-06
0.002424462017082331,0.002424462017082331,1000000.0,9.428942806199991e-06,9.42898725897776e-06
0.003455107294592222,0.002424462017082331,1000000.0,1.3437184641307276e-05,1.3437274921022153e-05
0.004923882631706742,0.002424462017082331,1000000.0,1.9149313021271652e-05,1.9149496371544168e-05
0.00701703828670383,0.002424462017082331,1000000.0,2.7289626045701176e-05,2.728999841404516e-05
0.01,0.002424462017082331,1000000.0,3.889029336578975e-05,3.889104961242033e-05
0.014251026703029992,0.002424462017082331,1000000.0,5.5422202787425157e-05,5.542373865354664e-05
0.02030917620904739,0.002424462017082331,1000000.0,7.898139876039156e-05,7.898451795334486e-05
0.028942661247167517,0.002424462017082331,1000000.0,0.00011255471269489004,0.00011256104744790675
0.041246263829013564,0.002424462017082331,1000000.0,0.00016039818413371432,0.00016041104929011448
0.05878016072274912,0.002424462017082331,1000000.0,0.00022857608721038591,0.00022860221468944776
0.08376776400682924,0.002424462017082331,1000000.0,0.0003257285655523523,0.0003257816265911115
0.11937766417144383,0.002424462017082331,1000000.0,0.00046416450836628265,0.00046427226599064753
0.17012542798525893,0.002424462017082331,1000000.0,0.0006614168135483656,0.0006616356460108948
0.24244620170823308,0.002424462017082331,1000000.0,0.00094245433685336,0.000942898725897776
0.34551072945922184,0.002424462017082331,1000000.0,0.0013428250951151854,0.0013437274921022137
0.49238826317067413,0.002424462017082331,1000000.0,0.0019131172920423545,0.0019149496371544167
0.7017038286703837,0.002424462017082331,1000000.0,0.0027252795086863957,0.002728999841404519
1.0,0.002424462017082331,1000000.0,0.0038815521915882556,0.003889104961242034
1e-06,0.003455107294592222,1000000.0,5.542373893163699e-09,5.542373865354658e-09
1.4251026703029992e-06,0.003455107294592222,1000000.0,7.898451781507276e-09,7.898451795334479e-09
2.030917620904735e-06,0.003455107294592222,1000000.0,1.1256104714973958e-08,1.1256104744790664e-08
2.894266124716752e-06,0.003455107294592222,1000000.0,1.6041104777819726e-08,1.6041104929011434e-08
4.124626382901348e-06,0.003455107294592222,1000000.0,2.2860221160492245e-08,2.2860221468944748e-08
5.878016072274912e-06,0.003455107294592222,1000000.0,3.2578162167951064e-08,3.257816265911111e-08
8.376776400682924e-06,0.003455107294592222,1000000.0,4.64272255085163e-08,4.64272265990647e-08
1.1937766417144358e-05,0.003455107294592222,1000000.0,6.616356240662924e-08,6.616356460108942e-08
1.7012542798525893e-05,0.003455107294592222,1000000.0,9.428986813553308e-08,9.428987258977752e-08
2.424462017082331e-05,0.003455107294592222,1000000.0,1.3437274015704048e-07,1.343727492102215e-07
3.455107294592218e-05,0.003455107294592222,1000000.0,1.9149494534520528e-07,1.9149496371544146e-07
4.9238826317067415e-05,0.003455107294592222,1000000.0,2.7289994686263697e-07,2.728999841404517e-07
7.017038286703837e-05,0.003455107294592222,1000000.0,3.889104205345717e-07,3.889104961242038e-07
0.0001,0.003455107294592222,1000000.0,5.54237232996968e-07,5.542373865354659e-07
0.00014251026703029993,0.003455107294592222,1000000.0,7.898448676213476e-07,7.898451795334481e-07
0.00020309176209047368,0.003455107294592222,1000000.0,1.1256098410017401e-06,1.1256104744790672e-06
0.0002894266124716752,0.003455107294592222,1000000.0,1.6041092063545648e-06,1.6041104929011429e-06
0.0004124626382901352,0.003455107294592222,1000000.0,2.286019534003536e-06,2.2860221468944773e-06
0.0005878016072274912,0.003455107294592222,1000000.0,3.257810959222951e-06,3.2578162659111114e-06
0.0008376776400682924,0.003455107294592222,1000000.0,4.642711882496542e-06,4.64272265990647e-06
0.001193776641714437,0.003455107294592222,1000000.0,6.616334572107085e-06,6.616356460108946e-06
0.0017012542798525892,0.003455107294592222,1000000.0,9.428942806199991e-06,9.42898725897775e-06
0.002424462017082331,0.003455107294592222,1000000.0,1.3437184641307276e-05,1.3437274921022153e-05
0.003455107294592222,0.003455107294592222,1000000.0,1.9149313021271652e-05,1.9149496371544168e-05
0.004923882631706742,0.003455107294592222,1000000.0,2.7289626045701176e-05,2.7289998414045167e-05
0.00701703828670383,0.003455107294592222,1000000.0,3.889029336578975e-05,3.889104961242034e-05
0.01,0.003455107294592222,1000000.0,5.5422202787425157e-05,5.5423738653546587e-05
0.014251026703029992,0.003455107294592222,1000000.0,7.898139876039156e-05,7.89845179533448e-05
0.02030917620904739,0.003455107294592222,1000000.0,0.00011255471269489004,0.00011256104744790683
0.028942661247167517,0.003455107294592222,1000000.0,0.00016039818413371432,0.00016041104929011434
0.041246263829013564,0.003455107294592222,1000000.0,0.00022857608721038591,0.00022860221468944797
0.05878016072274912,0.003455107294592222,1000000.0,0.0003257285655523523,0.00032578162659111117
0.08376776400682924,0.003455107294592222,1000000.0,0.00046416450836628265,0.00046427226599064705
0.11937766417144383,0.003455107294592222,1000000.0,0.0006614168135483656,0.0006616356460108954
0.17012542798525893,0.003455107294592222,1000000.0,0.00094245433685336,0.0009428987258977751
0.24244620170823308,0.003455107294592222,1000000.0,0.0013428250951151854,0.001343727492102215
0.34551072945922184,0.003455107294592222,1000000.0,0.0019131172920423545,0.001914949637154415
0.49238826317067413,0.003455107294592222,1000000.0,0.0027252795086863957,0.0027289998414045157
0.7017038286703837,0.003455107294592222,1000000.0,0.0038815521915882556,0.0038891049612420382
1.0,0.003455107294592222,1000000.0,0.005527043256593922,0.005542373865354659
1e-06,0.004923882631706742,1000000.0,7.898451781507276e-09,7.89845179533447e-09
1.4251026703029992e-06,0.004923882631706742,1000000.0,1.1256104714973958e-08,1.125610474479067e-08
2.030917620904735e-06,0.004923882631706742,1000000.0,1.6041104777819726e-08,1.6041104929011414e-08
2.894266124716752e-06,0.004923882631706742,1000000.0,2.2860221160492245e-08,2.2860221468944775e-08
4.124626382901348e-06,0.004923882631706742,1000000.0,3.2578162167951064e-08,3.257816265911107e-08
5.878016072274912e-06,0.004923882631706742,1000000.0,4.64272255085163e-08,4.6427226599064656e-08
8.376776400682924e-06,0.004923882631706742,1000000.0,6.616356240662924e-08,6.616356460108947e-08
1.1937766417144358e-05,0.004923882631706742,1000000.0,9.428986813553308e-08,9.428987258977743e-08
1.7012542798525893e-05,0.004923882631706742,1000000.0,1.3437274015704048e-07,1.3437274921022137e-07
2.424462017082331e-05,0.004923882631706742,1000000.0,1.9149494534520528e-07,1.914949637154417e-07
3.455107294592218e-05,0.004923882631706742,1000000.0,2.7289994686263697e-07,2.7289998414045136e-07
4.9238826317067415e-05,0.004923882631706742,1000000.0,3.889104205345717e-07,3.889104961242033e-07
7.017038286703837e-05,0.004923882631706742,1000000.0,5.54237232996968e-07,5.542373865354665e-07
0.0001,0.004923882631706742,1000000.0,7.898448676213476e-07,7.898451795334471e-07
0.00014251026703029993,0.004923882631706742,1000000.0,1.1256098410017401e-06,1.1256104744790674e-06
0.00020309176209047368,0.004923882631706742,1000000.0,1.6041092063545648e-06,1.6041104929011429e-06
0.0002894266124716752,0.004923882631706742,1000000.0,2.286019534003536e-06,2.286022146894477e-06
0.0004124626382901352,0.004923882631706742,1000000.0,3.257810959222951e-06,3.2578162659111114e-06
0.0005878016072274912,0.004923882631706742,1000000.0,4.642711882496542e-06,4.642722659906466e-06
0.0008376776400682924,0.004923882631706742,1000000.0,6.616334572107085e-06,6.616356460108948e-06
0.001193776641714437,0.004923882631706742,1000000.0,9.428942806199991e-06,9.42898725897775e-06
0.0017012542798525892,0.004923882631706742,1000000.0,1.3437184641307276e-05,1.3437274921022134e-05
0.002424462017082331,0.004923882631706742,1000000.0,1.9149313021271652e-05,1.9149496371544168e-05
0.003455107294592222,0.004923882631706742,1000000.0,2.7289626045701176e-05,2.7289998414045167e-05
0.004923882631706742,0.004923882631706742,1000000.0,3.889029336578975e-05,3.889104961242034e-05
0.00701703828670383,0.004923882631706742,1000000.0,5.5422202787425157e-05,5.5423738653546587e-05
0.01,0.004923882631706742,1000000.0,7.898139876039156e-05,7.898451795334471e-05
0.014251026703029992,0.004923882631706742,1000000.0,0.00011255471269489004,0.00011256104744790674
0.02030917620904739,0.004923882631706742,1000000.0,0.00016039818413371432,0.00016041104929011448
0.028942661247167517,0.004923882631706742,1000000.0,0.00022857608721038591,0.00022860221468944773
0.041246263829013564,0.004923882631706742,1000000.0,0.0003257285655523523,0.0003257816265911115
0.05878016072274912,0.004923882631706742,1000000.0,0.00046416450836628265,0.0004642722659906466
0.08376776400682924,0.004923882631706742,1000000.0,0.0006614168135483656,0.0006616356460108948
0.11937766417144383,0.004923882631706742,1000000.0,0.00094245433685336,0.0009428987258977761
0.17012542798525893,0.004923882631706742,1000000.0,0.0013428250951151854,0.0013437274921022137
0.24244620170823308,0.004923882631706742,1000000.0,0.0019131172920423545,0.001914949637154417
0.34551072945922184,0.004923882631706742,1000000.0,0.0027252795086863957,0.002728999841404513
0.49238826317067413,0.004923882631706742,1000000.0,0.0038815521915882556,0.003889104961242033
0.7017038286703837,0.004923882631706742,1000000.0,0.005527043256593922,0.005542373865354664
1.0,0.004923882631706742,1000000.0,0.007867341007200768,0.007898451795334473
1e-06,0.00701703828670383,1000000.0,1.1256104714973958e-08,1.1256104744790661e-08
1.4251026703029992e-06,0.00701703828670383,1000000.0,1.6041104777819726e-08,1.6041104929011434e-08
2.030917620904735e-06,0.00701703828670383,1000000.0,2.2860221160492245e-08,2.2860221468944748e-08
2.894266124716752e-06,0.00701703828670383,1000000.0,3.2578162167951064e-08,3.257816265911111e-08
4.124626382901348e-06,0.00701703828670383,1000000.0,4.64272255085163e-08,4.64272265990646e-08
5.878016072274912e-06,0.00701703828670383,1000000.0,6.616356240662924e-08,6.616356460108942e-08
8.376776400682924e-06,0.00701703828670383,1000000.0,9.428986813553308e-08,9.42898725897775e-08
1.1937766417144358e-05,0.00701703828670383,1000000.0,1.3437274015704048e-07,1.3437274921022124e-07
