X_gc_pc,Y_gc_pc,Z_gc_pc,R_gc_pc
5102.286504,-2255.496886,-3336.594652,5578.583492
6781.176281,-2425.499489,-4199.722029,7201.902493
8667.513610,3015.457081,-3995.937895,9177.078706
10249.698409,-2100.212298,-4048.559310,10462.657844
6486.579025,-3204.853988,-3522.653919,7235.108605
11390.815666,2336.436020,-3032.215670,11627.966925
3864.515465,1538.258652,-2202.196760,4159.413355
3905.434650,910.006781,-2598.577789,4010.053884
4616.376868,-2658.498878,-2447.160405,5327.152304
5728.877702,2753.779500,3468.776869,6356.362266
5358.892995,3204.836553,2732.182150,6244.094126
8355.447901,946.376624,-4936.607891,8408.872597
5590.398456,4348.420813,76.151328,7082.465564
6233.584984,-3803.158128,-2703.406869,7302.163617
10683.193275,-2010.006302,3841.427137,10870.636775
5764.264531,2917.359905,-3352.863521,6460.474782
5101.219428,3934.686520,864.936475,6442.375157
5522.566181,-1309.668281,-4110.564850,5675.735039
5841.457299,-915.111556,4392.628773,5912.702643
11625.429634,3173.684903,1736.306156,12050.846030
7855.334598,3711.169772,3388.010937,8687.868710
5662.031196,-4380.378840,-342.118694,7158.653229
10341.480452,-2820.489070,-3530.964818,10719.205966
8543.946918,1232.821238,4863.989938,8632.431705
5510.920189,320.900856,4290.046470,5520.255310
11136.662447,3459.794338,-2062.033733,11661.707736
10406.789226,-3292.913935,-3047.075236,10915.335276
4770.938292,-1571.257501,-3412.610146,5023.017253
4187.437111,372.898766,3114.628193,4204.007974
9020.932219,-4864.663636,929.224882,10249.008264
4688.710646,-2892.163970,2275.235864,5508.958155
6607.190022,-3385.119987,-3403.025269,7423.880206
6005.570695,3078.284630,-3377.102186,6748.534332
5420.033323,-3996.513239,-1437.910249,6734.157652
4125.501650,3038.246534,330.796182,5123.544268
8312.161830,-785.272832,4965.935017,8349.172875
6772.325015,-2840.063338,3928.926969,7343.728336
8175.704139,4251.995401,2694.725687,9215.291805
5299.084016,-4164.643242,-171.566477,6739.773345
10455.237050,-2834.370494,-3440.690867,10832.619160
8020.377988,3668.414363,-3444.471648,8819.508320
11677.859367,1875.378917,-3026.003583,11827.486863
8539.533905,-98.406561,-5014.698767,8540.100887
11850.927674,2825.885156,-1853.709573,12183.189798
5287.941321,4017.991210,-1090.095653,6641.278249
11887.580615,755.539579,3257.979810,11911.566351
7611.397182,4680.634122,-1775.430582,8935.418448
11956.727876,3177.487528,-713.546551,12371.732639
11831.142827,3124.100613,1340.484732,12236.663975
11898.951806,1657.716175,-2888.877353,12013.870193
4108.509295,3008.959060,400.457078,5092.512469
5431.494127,4197.404053,-695.496206,6864.352062
5888.815754,-4287.860170,1406.536374,7284.496950
5009.742599,3894.068055,722.196456,6345.178242
5256.143503,-4140.274649,96.575680,6690.957980
7092.808537,-2216.839592,-4398.027448,7431.171557
4220.958177,-2972.399435,-1137.018097,5162.523253
8898.888976,-4726.156761,-1558.624173,10076.049957
5795.856851,1509.252474,4204.656899,5989.140144
8223.412640,4939.821078,978.210165,9593.036418
5863.110054,2137.594872,3961.656775,6240.622673
10736.847272,-1076.165541,-4167.481456,10790.645098
6741.167709,-3806.853798,-2992.361359,7741.800689
9953.661026,-2871.791286,-3703.015060,10359.659889
10100.960048,-3293.410057,-3254.255252,10624.309093
11359.689544,2707.988378,-2742.655944,11678.002723
3901.111888,740.114158,-2642.338495,3970.698040
10702.520683,-3201.905933,2898.641365,11171.219744
10762.745925,-3047.754261,-3009.173741,11185.951273
11771.919630,1791.942498,-2969.484486,11907.524919
11595.148120,-123.242455,3642.963361,11595.803061
5101.398565,3580.414498,-1842.919073,6232.466229
4212.439428,1504.164051,2794.424735,4472.935884
9660.983602,-4053.078908,-2553.274994,10476.738653
11251.302572,1005.684301,3809.706068,11296.159103
11094.264528,-1199.570907,-3882.659878,11158.928075
5144.826590,3345.347914,2296.676329,6136.822737
5248.321219,4134.608939,62.457974,6681.307259
7858.395235,-1178.087131,-4887.994251,7946.210730
10178.560736,-1974.313625,4149.018019,10368.269525
7868.870426,588.198688,-4995.092842,7890.823751
5714.137817,-341.071418,-4406.713223,5724.307880
4099.411546,-3021.208150,-149.438751,5092.432985
11498.455107,3231.088032,1869.795686,11943.801728
3912.177545,2345.747011,1461.240888,4561.541645
11033.455966,-1622.675858,-3773.993152,11152.140041
10431.896807,-2563.781069,3665.876485,10742.320250
5260.635247,-4078.761850,718.889131,6656.619369
4150.786122,1381.541009,-2763.131538,4374.663529
7257.166313,-2132.494482,-4474.399107,7563.993364
4910.592757,-2090.429857,3260.046445,5337.023347
4638.766863,-1918.267494,-3082.609748,5019.751805
6003.792583,-794.336989,4496.088102,6056.112337
5816.941572,799.675854,4401.854149,5871.651448
10496.544528,-1866.797614,4029.852189,10661.256041
10593.578313,-3259.123789,2935.868477,11083.581973
6527.980828,-3485.329769,3267.422811,7400.139004
8431.474183,-296.008078,5013.462868,8436.668636
11732.564505,3011.938561,1801.120186,12113.003086
7443.112819,4341.410608,-2456.319409,8616.714833
4373.643072,-2899.112234,1704.226478,5247.247418
7267.077800,4859.303905,993.774952,8742.039475
7717.898905,4901.497065,-1066.355815,9142.791531
5450.516014,4134.683240,-1055.403306,6841.325187
7929.152201,5030.370086,172.604641,9390.211809
4410.899796,1170.991442,3194.676931,4563.689075
11061.786805,3824.567305,-1430.891893,11704.291623
3862.134934,2687.790845,-13.703801,4705.348646
11659.893437,2057.761604,-2926.341134,11840.080142
9655.183548,-3230.169859,-3539.696692,10181.186898
6276.738822,1267.383661,-4511.100527,6403.414057
11653.324285,3559.676417,428.295573,12184.878460
11437.949223,3028.744686,-2273.262203,11832.158586
10542.427873,-3142.115428,3095.958767,11000.712469
6548.910697,-3573.936751,-3174.762412,7460.647104
11414.434576,2092.355408,-3181.373136,11604.622692
4087.526951,176.845921,3005.298011,4091.350762
7821.236756,3906.974243,-3156.291919,8742.779428
4629.443635,-2072.309244,2978.867042,5072.101534
9568.133188,-4410.302388,1955.493393,10535.650898
5624.885903,-3702.672127,-2321.932321,6734.175696
11618.434986,3203.382675,-1696.661759,12051.958019
4638.695781,831.619450,-3536.052455,4712.652063
5267.759663,-488.019050,-4115.225384,5290.317048
6867.434911,-2276.414425,-4312.681340,7234.896329
9090.009402,-4935.726892,-257.238880,10343.581144
9388.057936,-4789.130151,890.349032,10539.041674
11898.511148,3276.676387,595.141911,12341.441394
11560.586972,3604.000722,709.431136,12109.334925
8065.455674,5013.734309,-467.023970,9496.794561
8101.714332,231.506344,5025.626688,8105.021302
5997.995550,-709.983041,-4511.678972,6039.869745
6236.683368,1492.362233,4421.775206,6412.750148
8730.480462,2397.463810,4382.167305,9053.680015
4770.026162,-1742.415621,3323.041235,5078.303042
5906.791327,684.528651,-4465.045041,5946.323507
11144.772045,2605.550960,-3064.904674,11445.297713
12019.694564,3185.808924,-65.856574,12434.727014
4336.398468,1143.236055,3112.280990,4484.566908
9789.023637,-3233.198748,-3484.150661,10309.149233
11422.083788,3537.023830,-1392.380336,11957.195977
5617.747570,4360.471476,235.575775,7111.455495
11360.740471,3754.629189,879.281058,11965.101939
10796.239342,-1834.002772,-3854.036383,10950.906359
4085.323701,-3001.596607,-118.828112,5069.462687
5764.726874,-4435.175817,-357.287091,7273.435259
5078.160247,-1714.215018,3627.924306,5359.686989
4134.400957,-19.809266,3071.607230,4134.448413
11382.974375,-1226.523945,3632.878881,11448.863115
11171.918455,326.894349,-3989.812979,11176.699955
8723.483398,-4883.644497,-1055.649467,9997.456985
6286.979940,-4137.380582,-2203.405497,7526.223146
5179.251403,3387.511294,-2276.904246,6188.689511
5544.538450,3917.692745,-1828.899332,6788.978058
7330.261231,4825.703849,1202.868349,8776.112315
9238.068408,-3683.018430,3247.618115,9945.176351
10763.531556,-1100.590216,4142.083639,10819.653894
8420.611903,-4960.424436,-816.671631,9773.050466
10235.731861,-3489.266271,-2944.847388,10814.119745
11154.191495,3522.578126,-1935.859086,11697.202424
11032.584076,3322.010611,-2411.592973,11521.877707
6983.542583,-3287.744576,-3641.984691,7718.751933
11258.303985,-186.162270,-3934.041305,11259.843028
6024.212493,1868.772482,-4174.802230,6307.412049
4425.658284,-2898.642900,1818.217175,5290.423604
11032.428390,-729.491901,4045.360234,11056.520005
9844.970614,-4113.179925,2340.492989,10669.662389
7875.717475,5015.637149,366.315771,9337.212741
9716.964678,-4432.913480,1781.680625,10680.361627
7798.934514,4937.514953,941.664395,9230.516424
5765.349421,3490.888418,2754.742310,6739.848358
11842.590880,167.552974,3386.578042,11843.776119
6031.663429,477.058385,-4555.372256,6050.499850
11844.670491,2860.862573,-1808.007167,12185.267896
10018.563755,-3121.643574,3464.474123,10493.630369
6298.373382,-4047.302802,2376.662120,7486.665963
7348.031635,-3002.732867,3964.534426,7937.882185
4304.591720,1935.692832,2645.071082,4719.789891
10046.991142,-3622.093473,2920.573381,10679.962178
11155.706037,1410.656332,-3762.461742,11244.542164
8454.292197,719.292213,4974.039492,8484.835758
3883.550460,-401.765890,2682.213549,3904.277143
10917.224497,-2719.330803,-3178.413367,11250.802226
11817.700534,828.706179,-3315.030126,11846.721059
11025.637518,3908.734891,-1275.374924,11697.986627
11701.198761,3141.891799,1621.298699,12115.673176
5332.704557,4106.317543,-828.293529,6730.496389
11649.836306,3593.804030,84.916085,12191.559103
10084.211455,-2608.771530,3835.140166,10416.189782
11874.964418,2286.388752,-2457.710010,12093.070472
7524.110176,4995.335214,44.248977,9031.367993
7885.782005,3022.277220,4018.067452,8445.100203
4145.505517,2712.923835,1474.732233,4954.308400
7908.848549,2404.387240,-4417.505111,8266.254495
8464.445086,2197.738162,-4518.556265,8745.106268
11830.238135,2326.050851,-2487.755725,12056.742798
5841.011427,2681.950899,3601.704835,6427.306988
7075.225953,-1920.049321,4535.076147,7331.126222
8152.417091,-5032.059219,-62.850102,9580.371830
11362.575437,2906.501749,-2526.256745,11728.421589
8840.719224,-4975.246532,-246.072636,10144.525344
6122.702169,-3997.383820,2320.838151,7312.083100
8857.299792,-4892.699211,926.043760,10118.807497
10625.241279,-2613.981807,-3500.298018,10942.058907
5681.205362,-398.442100,-4384.484912,5695.160268
11155.010009,1178.927217,-3840.892550,11217.135003
6414.309672,-3011.556469,3654.207233,7086.101956
11487.269541,2924.324381,-2334.300143,11853.650687
5617.885036,4272.361476,890.692920,7057.882463
4350.277283,-3320.316563,-343.592997,5472.605825
5995.537477,478.175480,-4540.340565,6014.575748
6896.684058,-2601.475573,-4132.318349,7371.019343
4114.168682,1843.567552,2427.215895,4508.339524
11316.933926,-1600.449578,-3543.560641,11429.542088
4298.556937,2662.051212,1907.773438,5056.096161
8144.219545,5035.045924,65.228232,9574.967335
8396.733673,2683.947202,4252.109008,8815.254333
9634.198777,-4425.308175,1855.577047,10601.940319
9870.882955,-4333.661161,-1865.399424,10780.303770
11235.264669,3724.009757,-1339.118924,11836.360118
5616.926085,3622.430059,-2438.326819,6683.700934
4414.329967,-7.535056,3408.988605,4414.336398
7724.973821,4571.332643,2075.030530,8976.207588
8514.567738,-4788.497204,1503.595998,9768.703560
3965.933450,794.115806,2726.506805,4044.656727
4084.227096,2796.422558,1102.973575,4949.837381
3783.593749,2513.612975,-476.378733,4542.447782
5438.842330,4186.142996,-778.400412,6863.293603
5448.921224,-525.270015,-4232.420770,5474.180404
11580.711108,3600.304726,665.738720,12127.450840
7607.308036,4420.589805,-2353.275680,8798.451556
3955.290057,1265.161599,2530.260688,4152.704337
11970.926415,3156.091190,768.699723,12379.983475
7272.381306,-1249.964124,-4801.211836,7379.020272
7952.935931,4930.282790,1002.387289,9357.183247
3827.553259,2490.202318,-844.639069,4566.319255
12085.302721,2876.139511,1175.883973,12422.830609
6745.736232,-2533.935136,4127.000413,7205.954800
4259.160540,2589.415242,-1923.530641,4984.528041
10312.804898,-2353.715419,-3876.301708,10577.992302
3756.652003,2447.201898,-571.336207,4483.439684
6746.868520,-3513.618510,-3329.148337,7606.954046
9433.622011,-4598.261295,1583.034987,10494.628683
11539.976537,316.591643,-3679.646505,11544.318461
11157.384748,3087.853996,-2572.832289,11576.790432
4350.183511,-228.281187,-3324.776081,4356.169060
3854.950368,447.764486,2630.546906,3880.867864
7471.285611,-1325.827004,-4813.681928,7588.011988
11421.367781,-43.011939,3801.597570,11421.448771
4790.033781,-2402.808038,-2914.291761,5358.909413
8222.006392,-464.499427,-5013.760098,8235.116807
3908.333630,2268.044331,-1558.341449,4518.749479
10100.939764,-3969.346678,2375.797421,10852.865850
5618.304415,-4329.805743,554.497649,7093.134869
12005.963381,2210.449769,2315.440063,12207.753474
5398.156173,-4206.561972,505.135522,6843.628694
6310.235668,1949.335638,4273.235545,6604.466944
11664.854462,2979.492804,1971.092013,12039.360739
11473.464999,1263.058385,-3533.925216,11542.777636
7958.454102,-1644.053022,-4756.409217,8126.493834
4280.015290,1132.876487,3047.375100,4427.407821
11916.311049,3094.699334,1156.618400,12311.605622
5692.653547,144.938692,4406.901580,5694.498365
5182.158948,3752.890637,1611.809275,6398.355999
7565.480007,-2143.012714,-4523.498403,7863.141308
3956.945621,2548.819595,-1228.362322,4706.792961
5811.040559,-3824.951749,2318.601750,6956.899328
11829.069157,1466.880994,3071.221834,11919.673526
11417.384635,2119.421825,-3161.364568,11612.433887
7761.129399,-160.576506,-5020.664904,7762.790372
7975.075857,-897.098190,4954.113967,8025.373517
4234.985833,1388.786505,2879.886990,4456.886017
4103.002147,3027.142654,183.805113,5098.844895
5486.028458,2498.896847,-3484.066345,6028.349168
11432.997087,-1621.248315,3423.827063,11547.374961
5657.515080,2719.818236,3444.900008,6277.331289
5798.547226,3674.029110,-2537.815397,6864.520365
5736.620647,-4406.904127,457.867607,7233.921512
6744.448531,-2688.270359,4028.580395,7260.467169
11514.481450,3301.658120,-1707.448986,11978.490281
7489.345071,4690.169907,-1712.128493,8836.740539
11043.356159,-8.888945,-4098.335871,11043.359736
7836.264562,3627.328192,3483.191715,8635.076844
10786.849093,-1190.300849,4101.816658,10852.323690
11612.329118,1872.377916,-3108.291715,11762.312128
4350.211586,1362.396968,-3043.034367,4558.559678
12061.609874,2749.665166,1508.469883,12371.058616
4582.768283,-1966.065145,-2987.133386,4986.700040
5975.454281,-805.281063,4484.690438,6029.471905
11149.275943,643.231961,3969.748118,11167.815427
5715.843139,-4416.632655,120.010370,7223.399948
3990.967749,343.980824,2852.532406,4005.764145
8976.095057,-4777.151552,-1342.259086,10168.159097
10871.286683,-321.191989,4201.687080,10876.030454
5651.214812,284.648002,4377.964838,5658.379038
12032.885891,1629.343664,2717.581918,12142.697544
8571.463509,2913.568608,-4078.768174,9053.113759
5444.350740,4087.223376,1206.591426,6807.815355
5562.267842,649.339503,-4283.619479,5600.041548
8449.315254,816.960266,-4958.233138,8488.719123
8252.957313,4131.862164,2874.008303,9229.495617
10904.380605,-84.488354,4193.464908,10904.707913
6871.993158,-3438.329986,3454.055888,7684.165736
11395.435630,3808.943741,312.286103,12015.157328
5112.415300,3644.005767,1739.111658,6278.181920
11129.109028,-908.793067,3935.665573,11166.152990
6788.890152,-2399.705851,4222.828546,7200.528985
9884.531956,-4229.093943,2079.483099,10751.242141
6280.408179,1105.443338,-4549.983467,6376.953181
4370.302490,2037.613270,2668.509980,4821.971764
5770.675043,3613.733565,-2604.111618,6808.800242
11635.347108,2338.137368,-2745.864832,11867.947956
11394.985603,3265.502755,1991.288099,11853.657879
8803.255066,-4373.700430,-2397.770608,9829.880732
8170.353208,-4993.569110,630.993702,9575.510639
5244.848452,3741.175537,1756.635231,6442.424208
4988.316147,3886.978253,664.644961,6323.914762
7816.224828,4933.771336,-945.846839,9243.130971
4012.077455,-2763.462799,912.818111,4871.703208
7201.274365,4951.093730,37.739582,8739.089289
7879.123594,-1863.124431,-4673.361913,8096.407923
11369.240383,2050.593668,3256.039049,11552.686323
8361.864173,1855.707621,-4674.363765,8565.303452
5295.146579,3911.518653,1438.751851,6583.202524
6040.854934,1160.662520,-4432.681758,6151.346667
7352.529436,-2111.617354,-4501.463801,7649.746202
10949.417767,-1688.853249,-3803.251591,11078.897722
6279.742999,1086.420706,-4560.258549,6373.027702
6953.728106,-2811.857776,4011.483863,7500.725213
5832.294763,2396.229898,-3786.794022,6305.361205
10753.144875,-2194.111513,3686.052546,10974.709565
5373.711451,-4179.705470,566.430959,6807.841991
6015.647818,-4362.997602,1363.343563,7431.269525
11171.163831,233.616239,3998.357709,11173.606306
6008.771039,-4490.849887,849.653900,7501.537316
10258.437786,-3602.909753,-2791.404687,10872.741352
6758.562707,-2709.215180,-4017.500583,7281.347180
11215.486723,100.997986,3968.450161,11215.941469
7334.171293,-2445.042642,4328.242749,7730.996189
8378.343749,2561.020468,-4323.005931,8761.019907
3842.047902,2650.713563,-60.715519,4667.720480
10873.307268,-2166.009713,3614.729361,11086.947687
7092.786943,-2659.296530,-4147.317179,7574.924729
3921.774031,50.758404,-2777.175226,3922.102493
8244.915482,-1232.983994,4879.243442,8336.598877
5464.647920,-4094.120486,1239.916152,6828.191520
5345.737770,2744.936461,3176.165481,6009.291845
9216.077029,-4864.190014,-679.449272,10420.960623
4313.742241,999.227649,3134.680779,4427.959803
8213.513403,578.389066,-4998.859690,8233.853068
6125.893011,-263.808641,4614.706559,6131.570776
7887.392382,-1829.862652,-4681.643717,8096.873218
10329.198405,-1746.322986,4170.301020,10475.780814
5398.087687,3250.606752,-2706.847383,6301.253441
8529.520881,-5017.766309,-5.596964,9895.994401
5626.904257,3760.908650,-2229.287115,6768.048861
10280.389631,-3890.437922,-2360.982638,10991.902392
8368.429485,1986.952788,-4620.045306,8601.080946
11644.824289,1891.369355,-3059.139313,11797.423903
8666.571052,3223.312460,-3825.549982,9246.577584
7975.870524,3706.270814,-3404.756574,8794.939111
11825.548340,3378.671464,451.397229,12298.740359
6226.393440,1050.946300,4541.438293,6314.464616
6274.301421,-3330.624409,3293.237316,7103.514431
5270.046223,-4148.920767,-155.902348,6707.229735
10286.501090,-3716.644084,2621.219822,10937.346475
7620.322204,4977.145260,-582.004346,9101.718818
10895.717099,-886.301283,-4107.704247,10931.705313
7232.523664,4948.641680,-210.029203,8763.472657
11948.345957,3274.595247,37.603452,12388.944473
10947.507662,-1832.350200,3744.011138,11099.794199
8171.346404,5017.686188,-429.022794,9588.955977
7336.595068,4827.709680,1196.177014,8782.505789
11099.078082,3528.273324,-2002.423495,11646.383427
9626.832048,-3604.049408,-3174.208722,10279.351508
11190.690429,2585.123864,-3044.351868,11485.400196
11250.613098,1461.556647,-3662.266977,11345.150634
8500.587963,-4930.546908,946.665129,9827.018293
11137.384727,2096.627522,-3441.388212,11333.013082
10926.863070,4178.200063,199.048242,11698.448287
11818.088779,3133.781252,-1357.472808,12226.520654
11946.407352,3184.965407,-762.359094,12363.682836
11563.105034,2914.022331,-2237.688193,11924.635180
10670.543742,-554.159182,4306.633491,10684.923779
7776.321050,4084.032451,2921.204031,8783.535173
7983.217486,4270.282096,-2659.817936,9053.566734
11578.506110,1543.643744,3316.797872,11680.952005
8297.026824,1241.377156,-4877.463843,8389.378485
7473.905662,4721.364127,1621.413599,8840.279693
11975.074526,2498.140603,2056.825424,12232.870324
11959.111678,2456.329000,-2136.552635,12208.763421
5563.255518,-4267.660023,778.439575,7011.614225
11077.811559,3910.238235,1134.241224,11747.675174
3883.840517,-221.192278,-2709.397099,3890.134084
10863.169886,-1248.094358,-4030.772842,10934.633030
5612.934387,4100.987942,-1488.848890,6951.484340
10425.430777,-1410.269083,-4250.070306,10520.383347
11198.242380,2070.537052,3402.274135,11388.053217
4016.503018,2907.914111,212.983951,4958.655158
11752.688228,3377.985220,859.335923,12228.510324
11843.011988,3292.503646,-803.295543,12292.172843
11120.903980,1594.505398,3716.649168,11234.631850
11843.420083,2093.631000,-2662.846719,12027.048268
6074.840639,2036.699131,4121.132015,6407.170369
5662.151345,2399.215464,3675.606719,6149.487189
4064.989525,-2963.713070,316.694356,5030.679378
6310.072651,1104.033728,4562.923730,6405.927516
4003.549257,1796.936328,-2272.987771,4388.323919
9303.799379,-4543.864499,1811.952609,10354.100032
5723.760059,3262.901079,-2989.114979,6588.471193
11382.937182,-259.992922,-3825.623659,11385.905990
10308.993175,-2398.425223,3850.576635,10584.317826
5114.929522,-920.570468,-3930.667327,5197.110158
8678.321031,1295.154236,-4829.820348,8774.433338
7397.248671,4406.394990,2330.080202,8610.203523
5444.940075,-4047.823054,-1336.591015,6784.706619
3841.895973,2494.640896,900.054024,4580.763896
4274.509963,-2602.821053,-1944.459582,5004.609162
7886.002992,2575.888618,4320.011206,8296.037931
11011.877032,3618.662579,-1969.547621,11591.210232
8458.896239,2081.035002,-4573.502819,8711.121183
5062.448608,-1733.515889,3601.668918,5351.024505
8737.472835,-4653.647702,1812.195693,9899.488293
9687.331527,-3196.402226,-3561.846776,10201.047952
4365.740073,186.902702,3349.046659,4369.739009
6317.028719,1831.360969,-4330.733387,6577.137282
5612.350027,-1394.521289,4136.056904,5783.006350
5650.555107,-473.743954,-4358.264079,5670.379736
6099.961330,-4453.159652,1183.052242,7552.493569
3893.789394,2353.652023,1380.801499,4549.865239
7705.527164,-254.994282,5011.970463,7709.745194
8346.813148,2072.609100,4584.126366,8600.290589
6161.006617,2037.977245,4164.310895,6489.326143
8317.081017,-5029.103357,99.285662,9719.347571
11110.150182,910.674675,-3946.972586,11147.410705
8071.231582,2394.695630,-4430.864824,8418.987255
7556.204481,-704.782058,-4950.011772,7589.001510
11413.837903,-25.174260,-3808.480794,11413.865665
9519.454529,-3984.060816,-2741.920884,10319.532698
8318.011739,1199.314089,4886.919684,8404.027224
9432.920166,-4671.759946,1351.340615,10526.410777
7463.942313,-1608.846150,4725.756555,7635.366448
8466.294803,2185.217580,-4519.066006,8743.759121
7104.294133,-1920.802324,-4541.132970,7359.380184
5215.418095,4051.357484,707.821316,6604.095954
8933.470767,-4934.667513,-549.717569,10205.775003
10772.397874,-2587.089718,-3409.474003,11078.699796
5318.145573,3296.022093,2568.748301,6256.711115
10262.854933,-3403.692260,-3024.219879,10812.553462
11710.172790,3287.535052,1291.573205,12162.895769
11763.832948,1325.779934,3209.872334,11838.304695
7724.110642,-336.265187,5009.168909,7731.426743
8754.556637,-4989.701597,-251.970568,10076.675242
4121.218899,2726.460275,1370.385922,4941.460395
10820.721447,-849.761362,4163.953458,10854.036438
11505.883855,249.816631,3720.327339,11508.595555
7171.480895,-2522.280271,-4250.960392,7602.107339
9470.812144,-3337.189464,3516.550211,10041.569409
11243.082981,493.677676,-3921.054033,11253.916322
9160.565380,-4740.733368,-1328.672084,10314.577594
7695.982873,4354.374399,2488.224345,8842.439075
9561.607374,-4677.171181,1171.369803,10644.259760
4379.746238,2346.398719,-2415.469472,4968.678301
7380.649791,-2802.172990,4116.827424,7894.692192
7971.169233,1849.376735,-4678.141728,8182.892719
11409.988936,2236.629671,3084.365170,11627.138935
7133.764388,-2900.179960,3997.180931,7700.755687
11206.797138,3788.431989,-1223.186001,11829.814835
7601.120057,4461.592656,-2275.963891,8813.786652
7894.594772,1061.734132,-4913.279761,7965.670467
10759.824825,-3108.277509,-2953.544828,11199.786575
3934.488956,-2791.820138,-194.241792,4824.361412
5520.709401,1885.099772,3879.121398,5833.680951
8990.125270,-4165.505754,2695.141577,9908.268797
11635.170140,153.288643,-3602.455987,11636.179854
4369.110028,1401.842407,3052.913366,4588.494804
8287.213223,1822.503342,4691.273759,8485.247281
11602.420007,3195.948716,1729.994449,12034.543540
4881.625751,-1645.908589,-3485.842085,5151.629360
8083.381012,3686.422282,3427.295782,8884.298387
11939.632862,3043.866156,-1229.768193,12321.524015
11092.795316,4003.062768,-681.190730,11792.990267
3977.794776,-2770.282982,-711.392807,4847.403334
7332.272124,4824.036463,-1212.585528,8776.875429
5696.832426,-867.040530,-4326.430265,5762.435159
10901.967082,-1699.313025,-3836.749815,11033.610062
7586.296205,3868.321443,3180.250579,8515.620993
7829.398563,3858.396038,-3220.968992,8728.499404
12130.994354,1870.137064,-2402.192140,12274.299844
5637.310770,-456.426441,4350.983967,5655.757934
11547.101448,-1264.332261,-3464.336374,11616.113288
10164.608786,-2999.371029,-3486.471716,10597.900657
3938.321730,2062.919531,-1889.299660,4445.898676
12095.554947,2756.334936,1398.811232,12405.637096
4142.192931,2605.623069,1641.780244,4893.570665
5750.582943,226.265517,-4435.384894,5755.032604
11678.806736,3170.295473,-1630.407889,12101.458596
6729.799683,-3188.252550,3642.227650,7446.822013
3873.905802,2490.586869,-1034.544069,4605.449936
5120.122080,-2446.825832,-3216.273831,5674.734070
8222.909098,588.758970,4997.573319,8243.959677
5927.918047,-520.370647,-4500.555116,5950.714073
4106.272690,1934.961731,-2336.424088,4539.333906
5211.240783,-1147.942663,3943.937667,5336.178675
7630.436500,-1403.785424,-4807.250543,7758.490491
7922.335383,2432.341623,4400.826161,8287.320658
4509.745566,-3034.993237,-1761.694636,5435.898180
7486.487067,-1053.016088,4882.532620,7560.180652
8205.313982,-5033.788773,53.538277,9626.328841
5662.745433,1604.845783,4090.746920,5885.763826
8488.014131,3888.821227,3178.811485,9336.450847
8493.107758,1614.955391,4751.325865,8645.285438
8432.566844,-4839.655776,1361.296298,9722.677183
6138.887091,-119.663329,-4627.787843,6140.053259
5473.966058,-564.825978,-4242.780809,5503.029420
11694.241288,2335.037634,-2664.438660,11925.086166
6213.210946,314.164574,-4647.441413,6221.148579
6129.770054,1162.929368,4471.088132,6239.109362
7872.050504,4982.017134,686.107908,9316.097566
4284.973380,2322.171856,-2282.410433,4873.754097
5504.046396,4188.978247,964.690811,6916.795897
10503.866345,-1968.516373,3970.293719,10686.733126
8036.735852,864.817955,4955.608302,8083.132638
11842.077160,2344.673261,-2448.535987,12071.962730
10875.933744,-1784.445596,3813.666787,11021.351138
4077.140881,-2905.651551,734.750224,5006.584534
5697.693508,3077.396916,-3157.823570,6475.653101
5731.482333,3821.316648,-2240.009621,6888.566662
10445.579770,-2003.007320,-3987.554095,10635.890891
5936.292315,-4496.220071,572.631090,7446.849090
11223.761464,3966.856130,-74.402442,11904.149233
3987.195794,-63.281170,-2868.544877,3987.697933
3908.520101,499.630115,2706.806658,3940.324813
11889.974544,1564.411098,-2949.842512,11992.450823
7485.101949,4990.050622,-152.939088,8995.963339
11863.088502,139.709207,3361.362468,11863.911137
8005.708105,804.287623,-4969.235023,8046.007758
4207.912120,-2600.016939,1803.267861,4946.373671
7351.198249,-2380.985021,4367.364869,7727.173180
5361.695280,4113.623398,902.380071,6757.934132
11531.621410,3037.950002,2111.869712,11925.075788
5327.066067,4017.268812,-1188.519209,6672.037289
7746.261166,-441.366282,5001.982383,7758.825056
10503.623084,-3225.486454,-3045.531475,10987.714082
11176.581530,-2190.033560,3350.289245,11389.127346
5704.526682,914.174609,-4320.688317,5777.312514
5363.855386,-1499.375639,-3934.640375,5569.476808
11219.390550,-234.499346,-3959.990483,11221.840947
5681.391890,3568.531626,2576.681183,6709.145383
6993.685093,-3483.433669,-3456.872663,7813.190214
10294.948387,-3904.182739,-2315.140004,11010.386240
4388.158279,-2969.546900,-1609.192050,5298.503739
4004.164133,1198.824470,2634.849745,4179.773978
7867.218090,751.031984,4973.430149,7902.984848
3989.053402,-240.475409,2868.066188,3996.295218
4080.020526,-2811.357798,-1042.190072,4954.825947
5274.248676,3973.676885,-1205.367738,6603.620755
10219.348487,-3159.877898,-3309.683900,10696.724350
5946.247531,-3925.922275,2276.897177,7125.357915
5977.904817,-920.371546,4459.686842,6048.341077
11623.422405,3600.224486,-323.702154,12168.219458
11888.481557,702.331928,-3265.567699,11909.209204
7499.411328,-2230.221257,-4472.159639,7824.005185
4385.694471,1806.810925,-2850.581548,4743.298611
11815.998015,2559.751478,-2271.586709,12090.084232
5458.379821,-4074.773168,1271.576840,6811.584738
4110.650896,1437.435359,-2681.863954,4354.729750
